dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
B077,0.3533760783048837,0.4260466245023445,0.5698005698005698,2,50.32618471796286,351,351,14,l2,2.503835631749988,3.018740612926868,1031.0,85.34768211920529,0,0.0,351,B
B034,0.31412776173826906,0.37117248845863465,0.5698005698005698,2,38.33235466796322,351,351,14,l2,2.543450424103022,3.005333937890142,1066.0,83.6078431372549,0,0.0,351,B
B020,0.29234522621482656,0.3737854623030406,1.1396011396011396,4,33.587645076865954,351,351,14,l2,2.6519293454928996,3.3906920569027954,594.0,72.35079171741778,0,0.0,351,B
B043,0.30373595542977094,0.3935897933194537,1.1396011396011396,4,34.083784917104865,348,351,14,l2,2.7119899838088384,3.5142746788124444,656.0,74.97142857142856,0,0.0,351,B
B037,0.40149049978111545,0.5062338893966782,0.8547008547008548,3,54.68786924189972,347,351,14,l2,2.7360834059157497,3.4498902092218073,731.0,81.31256952169078,0,0.0,351,B
B056,0.31918464988358264,0.3876219349956731,1.1396011396011396,4,36.02243359464597,351,351,14,l2,2.7444423742126847,3.3328860393645052,616.0,74.03846153846155,0,0.0,351,B
B039,0.31136344536394767,0.3826793239262564,1.1396011396011396,4,43.0015913360157,351,351,14,l2,3.030249371405257,3.7243093177552473,946.0,79.49579831932773,0,0.0,351,B
B092,0.35853028932969355,0.423360121227596,0.5698005698005698,2,47.76040609305491,351,351,14,l2,3.066404354893846,3.6208748829779007,1275.0,85.57046979865773,0,0.0,351,B
B018,0.47269574297690914,0.5709973848209597,0.5698005698005698,2,65.78562114423615,351,351,14,l2,3.2859761050246674,3.9693265497525405,1031.0,85.41839270919635,0,0.0,351,B
B010,0.3885941931567027,0.47403933092422096,0.5698005698005698,2,64.64007052384811,351,351,14,l2,3.3445671154598253,4.079979540518722,1280.0,85.56149732620321,0,0.0,351,B
B074,0.18282202694432836,0.23873286618431674,1.1396011396011396,4,19.484237351559376,351,351,14,l2,4.383561762858882,5.7241475834963245,1937.0,76.19984264358773,0,0.0,351,B
B006,0.18822875239581396,0.243232718404545,0.8547008547008548,3,18.974650181806833,351,351,14,l2,4.442413062241945,5.7405693426303435,2011.0,77.31641676278355,0,0.0,351,B
B055,0.26914802849164426,0.33935277339245,1.4245014245014245,5,33.18027649470907,351,351,14,l2,4.565548038858261,5.756428526434893,983.0,69.66690290574061,0,0.0,351,B
B059,0.30040838209831033,0.3944918819417266,1.1396011396011396,4,35.33624125727814,351,351,14,l2,4.657613719028504,6.1163100328401026,1198.0,75.48834278512916,0,0.0,351,B
B036,0.31355508396893556,0.3777794394155041,1.1396011396011396,4,45.17134838985887,351,351,14,l2,4.7453122679287345,5.717277442094467,1459.0,79.16440586001086,0,0.0,351,B
B035,0.30106434909481633,0.37280421034046146,0.8547008547008548,3,43.654180703958,347,351,14,l2,4.811025453198932,5.957432523645722,1588.0,80.12108980827448,0,0.0,351,B
B098,0.2523128084799091,0.3056872030427716,0.8547008547008548,3,31.4508824545231,351,351,14,l2,4.838511435550623,5.86205288797976,1781.0,79.26123720516244,0,0.0,351,B
B091,0.267756068974729,0.3167255342935576,1.1396011396011396,4,31.70499688836992,351,351,14,l2,4.844782889055566,5.730837231619328,1456.0,76.11082070047046,0,0.0,351,B
B053,0.2735697866406501,0.3349447877759924,0.8547008547008548,3,31.407545790403653,351,351,14,l2,4.854889461494614,5.944077159705574,1635.0,78.64357864357865,0,0.0,351,B
B066,0.33638736194918933,0.4068250144001889,1.1396011396011396,4,60.458916943520215,351,351,14,l2,5.013225898450739,6.062967664750394,1320.0,77.87610619469027,0,0.0,351,B
B050,0.27885288941279773,0.3599620888375461,0.8547008547008548,3,32.42013158149311,351,351,14,l2,5.01696865140119,6.4762410000259365,2039.0,82.25090762404196,0,0.0,351,B
